N,S,repairers,seed,crash_time,crashed,repairer_utilization,average_repair_queue,average_good_machines,analytic_crash_time
16,3,2,2636,9457.214548802946,true,0.07524189760766962,0.0005061420761936989,18.849010062708427,7788.671874999751
16,3,2,2637,12367.96408252982,true,0.08271426136004409,0.0007953110336240254,18.833776166246263,7788.671874999751
16,3,2,2638,9707.873180368233,true,0.07869333023579278,0.0010185392590080886,18.841594800269394,7788.671874999751
16,3,2,2639,6638.376203602094,true,0.07414069724433701,0.0005349392978325552,18.85118366621353,7788.671874999751
16,3,2,2640,9021.694805371642,true,0.08435795536793872,0.0008321177075355549,18.830451971556556,7788.671874999751
16,3,2,2641,1730.8185130594427,true,0.07392773510674265,0.0012131536592924611,18.85093137612722,7788.671874999751
16,3,2,2642,1818.2588621656942,true,0.08377135240994002,0.0017581837206987186,18.830699111459406,7788.671874999751
16,3,2,2643,14209.32928747724,true,0.0764807851258199,0.0007681446868364311,18.846270285061518,7788.671874999751
16,3,2,2644,13809.908271433444,true,0.08092986034977627,0.000980145619831127,18.837160133680587,7788.671874999751
16,3,2,2645,771.3559079930959,true,0.08021367077929765,0.0011506277313376714,18.838422030710074,7788.671874999751
16,3,2,2646,21767.060702523268,true,0.08016581210372226,0.0007032172922307384,18.838965158500315,7788.671874999751
16,3,2,2647,11315.934793022776,true,0.08273027630411355,0.0009168246941762421,18.83362262269758,7788.671874999751
16,3,2,2648,1361.5353438826255,true,0.08673694802128669,2.811578192556346e-5,18.826497988175486,7788.671874999751
16,3,2,2649,9490.94539751366,true,0.08513341763505666,0.0007591176879423885,18.82897404704195,7788.671874999751
16,3,2,2650,2013.1894290756454,true,0.08476979918875531,0.0011833236370934054,18.8292770779854,7788.671874999751
16,3,2,2651,6527.013948805864,true,0.0823780877065433,0.0015071161979377907,18.833736708388983,7788.671874999751
16,3,2,2652,185.16989106746266,true,0.08248697899671766,0.0003974284648372711,18.834628613541728,7788.671874999751
16,3,2,2653,15628.634594561894,true,0.08060113903240959,0.000642269057443925,18.83815545287777,7788.671874999751
16,3,2,2654,3668.21271991406,true,0.08514509299458828,0.0013652925938071791,18.828344521417055,7788.671874999751
16,3,2,2655,3228.337044121039,true,0.07801118437668125,0.00035892672199757075,18.84361870452466,7788.671874999751
16,3,2,2656,4612.316455353144,true,0.08177148918941377,0.0006941163173946752,18.835762905303785,7788.671874999751
16,3,2,2657,1893.0319387576951,true,0.07697970379090605,0.0004913821983720623,18.845549210219815,7788.671874999751
16,3,2,2658,10859.313657298942,true,0.08153292087300117,0.001206046094618941,18.83572811215937,7788.671874999751
16,3,2,2659,25294.026586954835,true,0.08079660703594474,0.0006190444094102962,18.837787741518756,7788.671874999751
16,3,3,2630,9225.219069608387,true,0.05269703834972815,0.0,18.84190888495087,11367.773437502516
16,3,3,2631,7777.623693383774,true,0.0529323081751589,0.0,18.84120307547455,11367.773437502516
16,3,3,2632,10164.700007820209,true,0.05102934117044948,0.0,18.84691197648865,11367.773437502516
16,3,3,2633,1379.227961957749,true,0.06319190748183409,0.0,18.8104242775545,11367.773437502516
16,3,3,2634,6601.362104449135,true,0.05782466597232106,0.0,18.826526002083035,11367.773437502516
16,3,3,2635,2482.658879217587,true,0.05566173629108453,0.0,18.83301479112676,11367.773437502516
16,3,3,2636,2827.865905651942,true,0.052449374430063714,0.0,18.842651876709805,11367.773437502516
16,3,3,2637,2652.5067605583095,true,0.05692614666112206,0.0,18.829221560016627,11367.773437502516
16,3,3,2638,17441.82206262841,true,0.05236838264732045,0.0,18.842894852058045,11367.773437502516
16,3,3,2639,23401.627421377925,true,0.05004677979314365,0.0,18.84985966062059,11367.773437502516
16,3,3,2640,5913.851566381434,true,0.054449905744667376,0.0,18.836650282766,11367.773437502516
16,3,3,2641,2475.906090442065,true,0.05108219226174592,0.0,18.84675342321475,11367.773437502516
16,3,3,2642,1430.4087371440662,true,0.05822042391148368,0.0,18.825338728265535,11367.773437502516
16,3,3,2643,3283.8961154455737,true,0.05035202177402393,0.0,18.848943934677944,11367.773437502516
16,3,3,2644,13647.228379092676,true,0.05401419934042207,0.0,18.837957401978702,11367.773437502516
16,3,3,2645,6784.939237941152,true,0.057900090598786855,0.0,18.826299728203637,11367.773437502516
16,3,3,2646,50000.0,false,0.05335618992633687,0.0,18.839931430220943,11367.773437502516
16,3,3,2647,2185.2032213964553,true,0.05510341465386536,0.0,18.83468975603839,11367.773437502516
16,3,3,2648,8420.669668269082,true,0.051588541701586436,0.0,18.845234374895252,11367.773437502516
16,3,3,2649,4405.158993496295,true,0.058610250649070626,0.0,18.82416924805279,11367.773437502516
16,3,3,2650,234.52663667148224,true,0.05794830144410294,0.0,18.826155095667694,11367.773437502516
16,3,3,2651,1217.793830571508,true,0.057137876894936566,0.0,18.828586369315175,11367.773437502516
16,3,3,2652,17365.581639514265,true,0.05318068999497401,0.0,18.84045793001508,11367.773437502516
16,3,3,2653,6010.478891470506,true,0.055287207927624434,0.0,18.83413837621715,11367.773437502516
16,3,3,2654,1366.1191927159764,true,0.05331252112601542,0.0,18.84006243662194,11367.773437502516
16,3,3,2655,10076.813082325596,true,0.05405336799069972,0.0,18.837839896027877,11367.773437502516
16,3,3,2656,50000.0,false,0.05403488125370601,0.0,18.83789535623896,11367.773437502516
16,3,3,2657,2890.473266226713,true,0.0525911916174035,0.0,18.84222642514778,11367.773437502516
16,3,3,2658,47641.78132822405,true,0.05321003637598524,0.0,18.84036989087209,11367.773437502516
16,3,3,2659,6728.894353114422,true,0.05445634937587717,0.0,18.83663095187235,11367.773437502516
16,3,3,2660,1622.4649559693482,true,0.05298591654450865,0.0,18.84104225036648,11367.773437502516
16,3,3,2661,6151.22570036278,true,0.05416369811065462,0.0,18.83750890566804,11367.773437502516
16,3,3,2662,14689.49434927137,true,0.052627811747555514,0.0,18.842116564757397,11367.773437502516
16,3,3,2663,1435.8273938413272,true,0.05536927499633591,0.0,18.833892175011,11367.773437502516
16,3,3,2664,2095.7737646061173,true,0.054838945523129616,0.0,18.835483163430602,11367.773437502516
16,3,3,2665,3147.474302951482,true,0.053318640789428155,0.0,18.840044077631713,11367.773437502516
16,3,3,2666,16186.992109730707,true,0.0543130767909316,0.0,18.83706076962727,11367.773437502516
16,3,3,2667,1607.7719699005477,true,0.04865369918261296,0.0,18.854038902452164,11367.773437502516
16,3,3,2668,6257.464030836532,true,0.05486663997054363,0.0,18.835400080088334,11367.773437502516
16,3,3,2669,35835.88407088627,true,0.05330409991838478,0.0,18.840087700244787,11367.773437502516
